rank,display_name,short_label,system_id,lane,run_intent,run_scope,result_family,comparison_batch,snapshot_name,provider,comparison_tier,publishable_default,capability_family,executor_mode,modality,deployment,local,backend,reasoner,router,retriever,reasoner_display_name,router_display_name,retriever_display_name,reasoner_params_b,router_params_b,retriever_params_b,total_params_b,input_cost_per_mtok,output_cost_per_mtok,total_cost_per_mtok,warmup_load_ms,last_request_elapsed_ms,requests_completed,board_status,progress_status,validation_error,returncode,timed_out,completed_runs_observed,planned_runs,coverage_ratio,coverage_pct,completion_pct,matrix_complete,full_lane_complete,failure_excerpt,episode_count,pass_count,refine_count,fail_count,artifact_quality_avg,browser_workflow_avg,strict_interface_avg,recovered_execution_avg,real_world_readiness_avg,escalation_correctness_avg,readiness_pct,strict_pct,browser_pct,artifact_pct,recovered_pct,pass_rate_pct,rank_group,avg_readiness,avg_strict_interface,avg_browser_workflow,avg_artifact_quality,avg_recovered_execution,avg_escalation_correctness,best_lane,best_lane_readiness,lane_count,lanes,lane_readiness_json,systems,completed_systems,partial_systems,timed_out_systems,failed_systems,local_systems,total_episodes,observed_episodes,total_pass_count,total_refine_count,total_fail_count,best_system_id,best_display_name,best_readiness,best_strict_interface,best_browser_workflow,created_at,run_group_id,output_dir,role_breakdown_json,category_breakdown_json,track_breakdown_json,harnessability_breakdown_json,direction_following_breakdown_json,tool_family_breakdown_json,color,reasoner_backend,router_backend,retriever_backend,artifact_avg,category,episodes,readiness_avg,strict_avg
,Oracle Gemma 4 + specialists,,oracle_gemma4_e2b,live_web_stress,canonical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9722,executive_assistant,6.0,0.9519,1.0
,Oracle Gemma 4 + specialists,,oracle_gemma4_e2b,live_web_stress,canonical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9744,finance,6.0,0.9832,1.0
,Oracle Gemma 4 + specialists,,oracle_gemma4_e2b,live_web_stress,canonical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,job_application_ops,6.0,0.9537,1.0
,Oracle Gemma 4 + specialists,,oracle_gemma4_e2b,live_web_stress,canonical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9822,knowledge_work_arena,18.0,0.963,1.0
,Oracle Gemma 4 + specialists,,oracle_gemma4_e2b,live_web_stress,canonical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9822,live_web_stress,18.0,0.963,1.0
,Oracle Gemma 4 + specialists,,oracle_gemma4_e2b,live_web_stress,canonical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8462,visual_document,1.0,0.8992,1.0
,Oracle Gemma 4 + specialists,,oracle_gemma4_e2b,live_web_stress,canonical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8932,visual_kwa,3.0,0.9165,1.0
,Oracle Gemma 4 + specialists,,oracle_gemma4_e2b,live_web_stress,canonical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9166,visual_ui_ops,2.0,0.9252,1.0
,Qwen3 8B (MLX 4-bit),,mlx_qwen3_8b_reasoner_only,live_web_stress,exploratory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9596,executive_assistant,7.0,0.9731,1.0
,Qwen3 8B (MLX 4-bit),,mlx_qwen3_8b_reasoner_only,live_web_stress,exploratory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9792,finance,6.0,0.9938,1.0
,Qwen3 8B (MLX 4-bit),,mlx_qwen3_8b_reasoner_only,live_web_stress,exploratory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9714,job_application_ops,7.0,0.9649,1.0
,Qwen3 8B (MLX 4-bit),,mlx_qwen3_8b_reasoner_only,live_web_stress,exploratory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9696,knowledge_work_arena,20.0,0.9765,1.0
,Qwen3 8B (MLX 4-bit),,mlx_qwen3_8b_reasoner_only,live_web_stress,exploratory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,latest_constraint,1.0,0.9623,1.0
,Qwen3 8B (MLX 4-bit),,mlx_qwen3_8b_reasoner_only,live_web_stress,exploratory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8421,latest_filter,1.0,0.9181,1.0
,Qwen3 8B (MLX 4-bit),,mlx_qwen3_8b_reasoner_only,live_web_stress,exploratory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9696,live_web_stress,20.0,0.9765,1.0
,Qwen3 8B (MLX 4-bit),,mlx_qwen3_8b_reasoner_only,live_web_stress,exploratory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,referent_carryover,1.0,0.8789,1.0
,Qwen3 8B (MLX 4-bit),,mlx_qwen3_8b_reasoner_only,live_web_stress,exploratory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.864,revision_pressure,3.0,0.9518,1.0
,Qwen3 8B (MLX 4-bit),,mlx_qwen3_8b_reasoner_only,live_web_stress,exploratory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9375,visual_document,2.0,0.9814,1.0
,Qwen3 8B (MLX 4-bit),,mlx_qwen3_8b_reasoner_only,live_web_stress,exploratory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.924,visual_kwa,8.0,0.9585,1.0
,Qwen3 8B (MLX 4-bit),,mlx_qwen3_8b_reasoner_only,live_web_stress,exploratory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9195,visual_ui_ops,6.0,0.9508,1.0
